Name,Mean (ps),2*Stdev (ps),Allocated,Copied,Peak Memory
All.foldl' (+) 0 (small).HashMapUB.14,16465,1480,48,0,69206016
All.foldl' (+) 0 (small).HashMapUU.14,12529,1200,48,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.15,43432,3742,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.15,44005,3918,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.15,26286,2286,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.15,16117,1610,48,0,69206016
All.foldl' (+) 0 (small).HashMapBU.15,12264,450,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.15,24476,1598,47,0,69206016
All.foldl' (+) 0 (small).HashMapUB.15,16250,1438,48,0,69206016
All.foldl' (+) 0 (small).HashMapUU.15,12216,852,47,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.16,45498,4014,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.16,47536,4264,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.16,25668,1220,47,0,69206016
All.foldl' (+) 0 (small).HashMapBB.16,14871,768,47,0,69206016
All.foldl' (+) 0 (small).HashMapBU.16,13395,1030,48,0,69206016
All.foldl' (+) 0 (small).HashMapUL.16,26881,2460,48,0,69206016
All.foldl' (+) 0 (small).HashMapUB.16,15363,374,47,0,69206016
All.foldl' (+) 0 (small).HashMapUU.16,12189,592,47,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.17,47591,3634,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.17,46772,1098,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.17,28344,2168,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.17,16060,978,48,0,69206016
All.foldl' (+) 0 (small).HashMapBU.17,12997,1208,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.17,27955,2168,48,0,69206016
All.foldl' (+) 0 (small).HashMapUB.17,17229,1564,48,0,69206016
All.foldl' (+) 0 (small).HashMapUU.17,12891,1152,47,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.18,50464,3530,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.18,51506,3862,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.18,29612,2728,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.18,17434,782,48,0,69206016
All.foldl' (+) 0 (small).HashMapBU.18,13383,1242,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.18,27858,1336,47,0,69206016
All.foldl' (+) 0 (small).HashMapUB.18,17019,974,48,0,69206016
All.foldl' (+) 0 (small).HashMapUU.18,14603,1374,48,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.19,51782,5090,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.19,54052,3534,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.19,30884,2306,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.19,16881,936,47,0,69206016
All.foldl' (+) 0 (small).HashMapBU.19,13960,1178,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.19,30519,3044,48,0,69206016
All.foldl' (+) 0 (small).HashMapUB.19,16561,858,48,0,69206016
All.foldl' (+) 0 (small).HashMapUU.19,14427,1320,48,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.20,56796,2786,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.20,56519,4536,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.20,31066,2564,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.20,17149,1316,48,0,69206016
All.foldl' (+) 0 (small).HashMapBU.20,13908,404,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.20,30988,1840,48,0,69206016
All.foldl' (+) 0 (small).HashMapUB.20,17109,1208,47,0,69206016
All.foldl' (+) 0 (small).HashMapUU.20,15855,1380,48,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.21,58219,4214,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.21,58472,4764,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.21,32244,2596,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.21,18643,1704,48,0,69206016
All.foldl' (+) 0 (small).HashMapBU.21,14521,1034,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.21,32115,2512,48,0,69206016
All.foldl' (+) 0 (small).HashMapUB.21,16592,860,47,0,69206016
All.foldl' (+) 0 (small).HashMapUU.21,14462,1162,47,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.22,58862,4812,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.22,62541,4230,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.22,34719,3316,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.22,17120,844,47,0,69206016
All.foldl' (+) 0 (small).HashMapBU.22,16410,1018,48,0,69206016
All.foldl' (+) 0 (small).HashMapUL.22,35697,3002,48,0,69206016
All.foldl' (+) 0 (small).HashMapUB.22,18332,900,48,0,69206016
All.foldl' (+) 0 (small).HashMapUU.22,15684,1108,48,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.23,64765,5004,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.23,59834,2084,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.23,36211,2652,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.23,20046,1882,48,0,69206016
All.foldl' (+) 0 (small).HashMapBU.23,15520,740,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.23,36381,1802,48,0,70254592
All.foldl' (+) 0 (small).HashMapUB.23,18834,1490,48,0,70254592
All.foldl' (+) 0 (small).HashMapUU.23,16221,1244,48,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Lazy.24,65553,4850,64,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Strict.24,63669,5140,64,0,70254592
All.foldl' (+) 0 (small).HashMapBL.24,35748,3138,48,0,70254592
All.foldl' (+) 0 (small).HashMapBB.24,19301,1430,48,0,70254592
All.foldl' (+) 0 (small).HashMapBU.24,17018,1538,48,0,70254592
All.foldl' (+) 0 (small).HashMapUL.24,37988,2454,48,0,70254592
All.foldl' (+) 0 (small).HashMapUB.24,19086,1672,47,0,70254592
All.foldl' (+) 0 (small).HashMapUU.24,16748,1472,47,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Lazy.25,72274,6572,64,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Strict.25,67945,6644,64,0,70254592
All.foldl' (+) 0 (small).HashMapBL.25,39590,1536,48,0,70254592
All.foldl' (+) 0 (small).HashMapBB.25,20890,1314,48,0,70254592
All.foldl' (+) 0 (small).HashMapBU.25,16954,936,48,0,70254592
All.foldl' (+) 0 (small).HashMapUL.25,38918,3740,48,0,70254592
All.foldl' (+) 0 (small).HashMapUB.25,19377,674,48,0,70254592
All.foldl' (+) 0 (small).HashMapUU.25,17152,1368,47,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Lazy.26,70364,5916,64,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Strict.26,70817,6730,64,0,70254592
All.foldl' (+) 0 (small).HashMapBL.26,42100,3464,48,0,70254592
All.foldl' (+) 0 (small).HashMapBB.26,20843,1580,48,0,70254592
All.foldl' (+) 0 (small).HashMapBU.26,16858,984,47,0,70254592
All.foldl' (+) 0 (small).HashMapUL.26,39600,2082,48,0,70254592
All.foldl' (+) 0 (small).HashMapUB.26,19905,1028,48,0,70254592
All.foldl' (+) 0 (small).HashMapUU.26,16770,714,47,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Lazy.27,70183,4696,64,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Strict.27,74284,7048,64,0,70254592
All.foldl' (+) 0 (small).HashMapBL.27,39756,2896,48,0,70254592
All.foldl' (+) 0 (small).HashMapBB.27,19897,1264,47,0,70254592
All.foldl' (+) 0 (small).HashMapBU.27,18087,640,48,0,70254592
All.foldl' (+) 0 (small).HashMapUL.27,41235,2042,48,0,70254592
All.foldl' (+) 0 (small).HashMapUB.27,21651,1300,48,0,70254592
All.foldl' (+) 0 (small).HashMapUU.27,17490,1610,48,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Lazy.28,75021,2664,64,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Strict.28,73896,5484,64,0,70254592
All.foldl' (+) 0 (small).HashMapBL.28,42328,3598,48,0,70254592
All.foldl' (+) 0 (small).HashMapBB.28,19587,1646,47,0,70254592
All.foldl' (+) 0 (small).HashMapBU.28,17937,1720,48,0,70254592
All.foldl' (+) 0 (small).HashMapUL.28,43116,3522,48,0,70254592
All.foldl' (+) 0 (small).HashMapUB.28,20490,1692,48,0,70254592
All.foldl' (+) 0 (small).HashMapUU.28,17443,1168,47,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Lazy.29,76627,4040,64,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Strict.29,76184,6410,64,0,70254592
All.foldl' (+) 0 (small).HashMapBL.29,43878,2356,48,0,70254592
All.foldl' (+) 0 (small).HashMapBB.29,21011,656,48,0,70254592
All.foldl' (+) 0 (small).HashMapBU.29,17744,1366,47,0,70254592
All.foldl' (+) 0 (small).HashMapUL.29,41941,2184,48,0,70254592
All.foldl' (+) 0 (small).HashMapUB.29,21030,1946,48,0,70254592
All.foldl' (+) 0 (small).HashMapUU.29,19536,1948,48,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Lazy.30,77753,6672,64,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Strict.30,78084,6680,64,0,70254592
All.foldl' (+) 0 (small).HashMapBL.30,45012,4272,48,0,70254592
All.foldl' (+) 0 (small).HashMapBB.30,21594,1326,48,0,70254592
All.foldl' (+) 0 (small).HashMapBU.30,18110,1578,48,0,70254592
All.foldl' (+) 0 (small).HashMapUL.30,45985,3060,48,0,70254592
All.foldl' (+) 0 (small).HashMapUB.30,21947,1844,48,0,70254592
All.foldl' (+) 0 (small).HashMapUU.30,17778,710,47,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Lazy.31,82366,4952,64,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Strict.31,80049,7594,64,0,70254592
All.foldl' (+) 0 (small).HashMapBL.31,44028,2192,48,0,70254592
All.foldl' (+) 0 (small).HashMapBB.31,21099,1050,47,0,70254592
All.foldl' (+) 0 (small).HashMapBU.31,18026,1216,47,0,70254592
All.foldl' (+) 0 (small).HashMapUL.31,47188,2574,48,0,70254592
All.foldl' (+) 0 (small).HashMapUB.31,21414,1198,47,0,70254592
All.foldl' (+) 0 (small).HashMapUU.31,18468,1722,48,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Lazy.32,81743,6260,64,0,70254592
All.foldl' (+) 0 (small).Data_HashMap_Strict.32,82389,6728,64,0,70254592
All.foldl' (+) 0 (small).HashMapBL.32,47730,3554,48,0,70254592
All.foldl' (+) 0 (small).HashMapBB.32,21152,1168,47,0,70254592
All.foldl' (+) 0 (small).HashMapBU.32,18961,1608,48,0,70254592
All.foldl' (+) 0 (small).HashMapUL.32,44803,2508,48,0,70254592
All.foldl' (+) 0 (small).HashMapUB.32,23495,1354,48,0,70254592
All.foldl' (+) 0 (small).HashMapUU.32,18521,938,47,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.0,7176,358,47,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.0,7360,562,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBL.0,5494,334,31,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBB.0,6093,542,31,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBU.0,5568,234,31,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUL.0,6386,448,31,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUB.0,6496,416,31,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUU.0,5984,594,32,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.1,8484,206,47,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.1,8509,530,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBL.1,6154,558,32,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBB.1,5994,510,31,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBU.1,5358,30,31,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUL.1,6154,384,31,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUB.1,6178,446,32,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUU.1,5906,476,31,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.2,13461,840,63,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.2,15370,1392,64,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBL.2,11325,1032,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBB.2,8636,812,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBU.2,9548,696,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUL.2,10136,1002,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUB.2,9671,196,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUU.2,8953,420,47,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.4,18329,1778,64,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.4,18079,1690,64,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBL.4,12164,1112,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBB.4,9298,312,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBU.4,9181,482,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUL.4,11418,694,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUB.4,9215,404,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUU.4,9761,764,47,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.8,28005,2466,64,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.8,27158,1836,64,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBL.8,16340,640,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBB.8,12179,858,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBU.8,10109,574,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUL.8,15996,1124,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUB.8,11517,608,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUU.8,10023,534,47,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.16,46654,4290,64,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.16,45657,3712,64,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBL.16,26673,2570,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBB.16,14381,502,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBU.16,13455,900,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUL.16,25466,922,47,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUB.16,16361,1464,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUU.16,12265,432,47,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.32,81807,5798,64,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.32,79695,4078,64,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBL.32,48289,2880,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBB.32,22164,2106,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBU.32,19069,1736,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUL.32,46315,4076,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUB.32,24145,1528,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUU.32,18318,1442,47,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.64,287860,24886,576,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.64,284256,7558,576,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBL.64,128898,7400,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBB.64,67939,3856,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBU.64,89488,7982,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUL.64,135725,10556,49,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUB.64,69502,6520,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapUU.64,87550,6892,48,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.128,441005,39760,577,0,70254592
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.128,415586,19232,576,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBL.128,213743,13850,49,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBB.128,89776,8142,48,0,70254592
All.foldl' (+) 0 (powers of two).HashMapBU.128,117502,5360,48,0,71303168
All.foldl' (+) 0 (powers of two).HashMapUL.128,220798,21664,50,0,71303168
All.foldl' (+) 0 (powers of two).HashMapUB.128,87427,6466,48,0,71303168
All.foldl' (+) 0 (powers of two).HashMapUU.128,116947,9846,48,0,71303168
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.256,747778,51594,580,0,71303168
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.256,700326,37246,576,0,71303168
All.foldl' (+) 0 (powers of two).HashMapBL.256,383506,23184,50,0,71303168
All.foldl' (+) 0 (powers of two).HashMapBB.256,111386,10626,48,0,71303168
All.foldl' (+) 0 (powers of two).HashMapBU.256,168083,13508,48,0,71303168
All.foldl' (+) 0 (powers of two).HashMapUL.256,369881,36326,49,0,71303168
All.foldl' (+) 0 (powers of two).HashMapUB.256,112871,5388,48,0,71303168
All.foldl' (+) 0 (powers of two).HashMapUU.256,167399,12782,48,0,71303168
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.512,1362765,99068,585,0,71303168
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.512,1281220,85160,577,0,71303168
All.foldl' (+) 0 (powers of two).HashMapBL.512,723761,49816,52,0,71303168
All.foldl' (+) 0 (powers of two).HashMapBB.512,174367,11126,48,0,71303168
All.foldl' (+) 0 (powers of two).HashMapBU.512,292185,24760,50,0,71303168
All.foldl' (+) 0 (powers of two).HashMapUL.512,734514,54276,52,0,71303168
All.foldl' (+) 0 (powers of two).HashMapUB.512,179693,15268,49,0,71303168
All.foldl' (+) 0 (powers of two).HashMapUU.512,299156,28226,50,0,71303168
All.foldl' (+) 0 (powers of two).Data_HashMap_Lazy.1024,2606166,134500,585,0,71303168
All.foldl' (+) 0 (powers of two).Data_HashMap_Strict.1024,2525554,183628,585,0,71303168
All.foldl' (+) 0 (powers of two).HashMapBL.1024,1360165,124826,52,0,71303168
All.foldl' (+) 0 (powers of two).HashMapBB.1024,378708,20586,50,0,71303168
All.foldl' (+) 0 (powers of two).HashMapBU.1024,507602,36402,50,0,72351744
All.foldl' (+) 0 (powers of two).HashMapUL.1024,1350818,112470,52,0,72351744
All.foldl' (+) 0 (powers of two).HashMapUB.1024,366882,20634,50,0,72351744
All.foldl' (+) 0 (powers of two).HashMapUU.1024,494573,48118,49,0,72351744
All.toList (small).Data_HashMap_Lazy.0,6272,514,31,0,72351744
All.toList (small).Data_HashMap_Strict.0,7254,454,32,0,72351744
All.toList (small).HashMapBL.0,7407,668,32,0,72351744
All.toList (small).HashMapBB.0,7627,382,32,0,72351744
All.toList (small).HashMapBU.0,6524,326,32,0,72351744
All.toList (small).HashMapUL.0,6789,472,32,0,72351744
All.toList (small).HashMapUB.0,6807,506,32,0,72351744
All.toList (small).HashMapUU.0,7749,472,32,0,72351744
All.toList (small).Data_HashMap_Lazy.1,12247,1056,79,0,72351744
All.toList (small).Data_HashMap_Strict.1,11820,1072,79,0,72351744
All.toList (small).HashMapBL.1,17411,1348,104,0,72351744
All.toList (small).HashMapBB.1,12869,1250,79,0,72351744
All.toList (small).HashMapBU.1,11849,322,79,0,72351744
All.toList (small).HashMapUL.1,15942,624,103,0,72351744
All.toList (small).HashMapUB.1,12208,878,79,0,72351744
All.toList (small).HashMapUU.1,11724,578,79,0,72351744
All.toList (small).Data_HashMap_Lazy.2,34845,2768,224,0,72351744
All.toList (small).Data_HashMap_Strict.2,33426,2502,223,0,72351744
All.toList (small).HashMapBL.2,47539,3646,351,0,72351744
All.toList (small).HashMapBB.2,55532,4060,415,0,72351744
All.toList (small).HashMapBU.2,57999,938,447,0,72351744
All.toList (small).HashMapUL.2,48491,3358,383,0,72351744
All.toList (small).HashMapUB.2,58500,4268,447,0,72351744
All.toList (small).HashMapUU.2,70348,5650,480,0,72351744
All.toList (small).Data_HashMap_Lazy.3,46433,4438,320,0,72351744
All.toList (small).Data_HashMap_Strict.3,45076,1110,319,0,72351744
All.toList (small).HashMapBL.3,66454,5152,464,0,72351744
All.toList (small).HashMapBB.3,82732,7074,560,0,72351744
All.toList (small).HashMapBU.3,87064,7234,608,0,72351744
All.toList (small).HashMapUL.3,69073,3392,511,0,72351744
All.toList (small).HashMapUB.3,80240,3680,607,0,72351744
All.toList (small).HashMapUU.3,83160,4474,655,0,72351744
All.toList (small).Data_HashMap_Lazy.4,57281,5082,415,0,72351744
All.toList (small).Data_HashMap_Strict.4,56562,4864,415,0,72351744
All.toList (small).HashMapBL.4,82368,6402,575,0,72351744
All.toList (small).HashMapBB.4,92803,4454,703,0,72351744
All.toList (small).HashMapBU.4,102302,8582,767,0,72351744
All.toList (small).HashMapUL.4,80861,2792,639,0,72351744
All.toList (small).HashMapUB.4,102134,3488,767,0,72351744
All.toList (small).HashMapUU.4,106998,4322,831,0,72351744
All.toList (small).Data_HashMap_Lazy.5,69673,4676,511,0,72351744
All.toList (small).Data_HashMap_Strict.5,67123,4402,511,0,72351744
All.toList (small).HashMapBL.5,93885,8686,687,0,72351744
All.toList (small).HashMapBB.5,113848,10332,847,0,72351744
All.toList (small).HashMapBU.5,122331,7164,927,0,72351744
All.toList (small).HashMapUL.5,95482,3478,767,0,72351744
All.toList (small).HashMapUB.5,124303,7876,927,0,72351744
All.toList (small).HashMapUU.5,145481,12694,1008,0,72351744
All.toList (small).Data_HashMap_Lazy.6,83988,7718,607,0,72351744
All.toList (small).Data_HashMap_Strict.6,79538,4218,607,0,72351744
All.toList (small).HashMapBL.6,105717,9506,799,0,72351744
All.toList (small).HashMapBB.6,134419,10150,991,0,72351744
All.toList (small).HashMapBU.6,142853,8346,1087,0,72351744
All.toList (small).HashMapUL.6,111009,2576,895,0,72351744
All.toList (small).HashMapUB.6,161987,11522,1088,0,72351744
All.toList (small).HashMapUU.6,168102,10822,1184,0,72351744
All.toList (small).Data_HashMap_Lazy.7,93729,8986,703,0,72351744
All.toList (small).Data_HashMap_Strict.7,99100,2734,703,0,72351744
All.toList (small).HashMapBL.7,120315,5096,911,0,72351744
All.toList (small).HashMapBB.7,149370,11940,1135,0,72351744
All.toList (small).HashMapBU.7,162496,5044,1247,0,72351744
All.toList (small).HashMapUL.7,151898,11054,1024,0,72351744
All.toList (small).HashMapUB.7,164439,9710,1247,0,72351744
All.toList (small).HashMapUU.7,166529,9958,1359,0,72351744
All.toList (small).Data_HashMap_Lazy.8,111311,8388,799,0,72351744
All.toList (small).Data_HashMap_Strict.8,107351,10472,799,0,72351744
All.toList (small).HashMapBL.8,134330,4124,1023,0,72351744
All.toList (small).HashMapBB.8,188836,15350,1280,0,72351744
All.toList (small).HashMapBU.8,184731,4148,1407,0,72351744
All.toList (small).HashMapUL.8,144562,6186,1151,0,72351744
All.toList (small).HashMapUB.8,190142,17958,1407,0,72351744
All.toList (small).HashMapUU.8,197488,15386,1535,0,72351744
All.toList (small).Data_HashMap_Lazy.9,118091,10424,895,0,72351744
All.toList (small).Data_HashMap_Strict.9,116288,8746,895,0,72351744
All.toList (small).HashMapBL.9,148546,3458,1135,0,72351744
All.toList (small).HashMapBB.9,223243,22088,1425,0,72351744
All.toList (small).HashMapBU.9,199117,4806,1566,0,72351744
All.toList (small).HashMapUL.9,173775,14644,1280,0,73400320
All.toList (small).HashMapUB.9,201396,4770,1566,0,73400320
All.toList (small).HashMapUU.9,220101,4512,1710,1,73400320
All.toList (small).Data_HashMap_Lazy.10,126308,2860,991,0,73400320
All.toList (small).Data_HashMap_Strict.10,129800,5130,991,0,73400320
All.toList (small).HashMapBL.10,163017,7830,1247,0,73400320
All.toList (small).HashMapBB.10,211892,18244,1567,1,73400320
All.toList (small).HashMapBU.10,219847,7282,1726,1,73400320
All.toList (small).HashMapUL.10,179225,15270,1407,0,73400320
All.toList (small).HashMapUB.10,226098,11642,1727,1,73400320
All.toList (small).HashMapUU.10,239344,17686,1886,1,73400320
All.toList (small).Data_HashMap_Lazy.11,142226,4214,1087,0,73400320
All.toList (small).Data_HashMap_Strict.11,155835,11218,1088,0,73400320
All.toList (small).HashMapBL.11,182048,17860,1359,0,73400320
All.toList (small).HashMapBB.11,221473,8220,1710,1,73400320
All.toList (small).HashMapBU.11,260723,21272,1888,1,73400320
All.toList (small).HashMapUL.11,189637,10346,1534,0,73400320
All.toList (small).HashMapUB.11,244129,15808,1887,1,73400320
All.toList (small).HashMapUU.11,255787,9656,2062,1,73400320
All.toList (small).Data_HashMap_Lazy.12,152049,7346,1183,0,73400320
All.toList (small).Data_HashMap_Strict.12,151818,7868,1183,0,73400320
All.toList (small).HashMapBL.12,198059,16318,1471,0,73400320
All.toList (small).HashMapBB.12,260044,7596,1855,1,73400320
All.toList (small).HashMapBU.12,266640,9270,2046,1,73400320
All.toList (small).HashMapUL.12,213940,16794,1663,1,73400320
All.toList (small).HashMapUB.12,265389,7576,2046,1,73400320
All.toList (small).HashMapUU.12,320440,22382,2240,1,73400320
All.toList (small).Data_HashMap_Lazy.13,162451,8310,1279,0,73400320
All.toList (small).Data_HashMap_Strict.13,164139,6516,1279,0,73400320
All.toList (small).HashMapBL.13,219930,17646,1583,0,73400320
All.toList (small).HashMapBB.13,255359,9866,1998,1,73400320
All.toList (small).HashMapBU.13,280935,20480,2206,1,73400320
All.toList (small).HashMapUL.13,246872,20696,1792,1,73400320
All.toList (small).HashMapUB.13,286188,12974,2206,1,73400320
All.toList (small).HashMapUU.13,337466,29362,2416,1,73400320
All.toList (small).Data_HashMap_Lazy.14,178475,8600,1375,0,73400320
All.toList (small).Data_HashMap_Strict.14,177141,7222,1375,0,73400320
All.toList (small).HashMapBL.14,222768,19294,1695,1,73400320
All.toList (small).HashMapBB.14,289590,15990,2142,1,73400320
All.toList (small).HashMapBU.14,297177,8802,2366,1,73400320
All.toList (small).HashMapUL.14,267054,22396,1920,1,73400320
All.toList (small).HashMapUB.14,317853,22866,2367,1,73400320
All.toList (small).HashMapUU.14,333434,7478,2590,1,73400320
All.toList (small).Data_HashMap_Lazy.15,192471,17274,1471,0,73400320
All.toList (small).Data_HashMap_Strict.15,208351,15304,1471,0,73400320
All.toList (small).HashMapBL.15,277723,20708,1808,1,73400320
All.toList (small).HashMapBB.15,304696,19952,2286,1,73400320
All.toList (small).HashMapBU.15,325305,17210,2526,1,73400320
All.toList (small).HashMapUL.15,259834,9924,2046,1,73400320
All.toList (small).HashMapUB.15,319975,12900,2526,1,73400320
All.toList (small).HashMapUU.15,389773,22560,2768,1,73400320
All.toList (small).Data_HashMap_Lazy.16,205225,19310,1567,0,73400320
All.toList (small).Data_HashMap_Strict.16,198479,10136,1566,0,73400320
All.toList (small).HashMapBL.16,258063,13638,1918,1,73400320
