Name,Mean (ps),2*Stdev (ps),Allocated,Copied,Peak Memory
All.Foldr (+) 0 (small).Data_HashMap_Lazy.14,65601,15412,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.14,65193,19106,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.14,37892,9798,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.14,29506,7664,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.14,29826,8892,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.14,38084,10036,103,0,65011712
All.Foldr (+) 0 (small).HashMapUB.14,29176,8548,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.14,30101,8114,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.15,70447,17548,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.15,68734,13522,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.15,40632,7394,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.15,30831,9658,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.15,31437,7866,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.15,40346,7080,103,0,65011712
All.Foldr (+) 0 (small).HashMapUB.15,31056,9512,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.15,31042,6864,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.16,84276,32278,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.16,81324,15724,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.16,42974,9260,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.16,32892,7450,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.16,32285,6618,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.16,42262,7392,103,0,65011712
All.Foldr (+) 0 (small).HashMapUB.16,32989,8566,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.16,32341,9516,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.17,84567,14676,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.17,84808,16254,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.17,44509,8010,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.17,34228,8586,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.17,33042,6828,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.17,43579,6548,103,0,65011712
All.Foldr (+) 0 (small).HashMapUB.17,32437,6424,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.17,32812,8356,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.18,89423,13740,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.18,90626,14902,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.18,46827,7140,103,0,65011712
All.Foldr (+) 0 (small).HashMapBB.18,35285,6434,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.18,34269,7214,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.18,46669,8226,103,0,65011712
All.Foldr (+) 0 (small).HashMapUB.18,35020,8384,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.18,34726,7762,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.19,91721,15720,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.19,92821,15292,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.19,50925,14420,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.19,37116,7358,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.19,34589,8756,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.19,50557,13924,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.19,37092,7404,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.19,35048,7656,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.20,101961,28578,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.20,105355,26470,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.20,51926,14668,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.20,37543,6512,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.20,36714,9254,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.20,52636,15868,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.20,38088,7364,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.20,36535,6988,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.21,101461,30076,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.21,103208,28928,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.21,55287,13022,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.21,39050,7380,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.21,35981,8644,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.21,55475,13026,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.21,39053,7844,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.21,36757,6972,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.22,109845,35254,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.22,108192,28888,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.22,56054,13990,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.22,39910,7136,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.22,35905,6872,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.22,55431,17018,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.22,40115,9080,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.22,37268,6488,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.23,112160,30052,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.23,115316,32212,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.23,57979,19200,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.23,41409,7132,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.23,39044,9020,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.23,58809,13268,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.23,41640,6646,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.23,38736,7760,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.24,128544,35146,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.24,132043,27882,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.24,60011,15326,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.24,41920,8676,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.24,39882,9044,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.24,61211,13442,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.24,42903,7992,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.24,40126,7278,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.25,124469,25700,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.25,125877,26882,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.25,64413,14320,104,0,65011712
All.Foldr (+) 0 (small).HashMapBB.25,43485,6518,103,0,65011712
All.Foldr (+) 0 (small).HashMapBU.25,40540,7778,103,0,65011712
All.Foldr (+) 0 (small).HashMapUL.25,64494,13680,104,0,65011712
All.Foldr (+) 0 (small).HashMapUB.25,43690,7068,103,0,65011712
All.Foldr (+) 0 (small).HashMapUU.25,40901,7638,103,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Lazy.26,127875,31078,64,0,65011712
All.Foldr (+) 0 (small).Data_HashMap_Strict.26,131079,28552,64,0,65011712
All.Foldr (+) 0 (small).HashMapBL.26,67597,18488,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.26,44483,7134,103,0,66060288
All.Foldr (+) 0 (small).HashMapBU.26,41605,7412,103,0,66060288
All.Foldr (+) 0 (small).HashMapUL.26,66127,14896,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.26,45222,7580,103,0,66060288
All.Foldr (+) 0 (small).HashMapUU.26,41445,8260,103,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.27,133493,31816,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.27,134051,39992,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.27,68233,14232,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.27,45062,7252,103,0,66060288
All.Foldr (+) 0 (small).HashMapBU.27,42285,6988,103,0,66060288
All.Foldr (+) 0 (small).HashMapUL.27,67788,13036,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.27,45499,8856,103,0,66060288
All.Foldr (+) 0 (small).HashMapUU.27,42875,6556,103,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.28,151834,27832,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.28,152071,29092,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.28,70596,14480,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.28,46652,6718,103,0,66060288
All.Foldr (+) 0 (small).HashMapBU.28,43657,6932,103,0,66060288
All.Foldr (+) 0 (small).HashMapUL.28,70328,13094,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.28,46068,7052,103,0,66060288
All.Foldr (+) 0 (small).HashMapUU.28,43177,7726,103,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.29,143393,42370,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.29,142988,28438,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.29,72394,14254,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.29,48443,13338,104,0,66060288
All.Foldr (+) 0 (small).HashMapBU.29,43718,8380,103,0,66060288
All.Foldr (+) 0 (small).HashMapUL.29,73309,14304,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.29,48722,14824,104,0,66060288
All.Foldr (+) 0 (small).HashMapUU.29,44226,6760,103,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.30,150171,29004,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.30,148438,27966,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.30,74734,16930,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.30,49893,14330,104,0,66060288
All.Foldr (+) 0 (small).HashMapBU.30,44668,8032,103,0,66060288
All.Foldr (+) 0 (small).HashMapUL.30,75555,13200,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.30,49102,13744,104,0,66060288
All.Foldr (+) 0 (small).HashMapUU.30,45704,7314,103,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.31,154719,27486,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.31,153138,28552,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.31,76597,12828,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.31,51418,13804,104,0,66060288
All.Foldr (+) 0 (small).HashMapBU.31,45539,6516,103,0,66060288
All.Foldr (+) 0 (small).HashMapUL.31,77210,16038,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.31,50759,15608,104,0,66060288
All.Foldr (+) 0 (small).HashMapUU.31,46517,6568,103,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Lazy.32,174701,28174,64,0,66060288
All.Foldr (+) 0 (small).Data_HashMap_Strict.32,174601,29154,64,0,66060288
All.Foldr (+) 0 (small).HashMapBL.32,79868,14860,104,0,66060288
All.Foldr (+) 0 (small).HashMapBB.32,51636,18660,104,0,66060288
All.Foldr (+) 0 (small).HashMapBU.32,46742,7178,103,0,66060288
All.Foldr (+) 0 (small).HashMapUL.32,79180,15344,104,0,66060288
All.Foldr (+) 0 (small).HashMapUB.32,51781,12880,104,0,66060288
All.Foldr (+) 0 (small).HashMapUU.32,48404,13640,104,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.0,7676,1898,47,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.0,7816,1606,47,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.0,7045,1814,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.0,7148,1616,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.0,7519,2008,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.0,7454,2050,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.0,7115,2300,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.0,7073,2804,31,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.1,7808,2538,47,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.1,7768,2372,47,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.1,7501,2410,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.1,7251,2282,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.1,7097,2108,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.1,7496,2256,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.1,7221,2058,31,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.1,6973,1990,31,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.2,17586,3388,63,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.2,17807,3896,63,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.2,18428,3226,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.2,17400,5154,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.2,18127,3998,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.2,18235,3890,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.2,17720,3922,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.2,17876,4110,103,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.4,23323,4456,63,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.4,23575,3694,63,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.4,21087,3908,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.4,18866,3216,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.4,20265,3298,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.4,20543,3808,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.4,20169,3224,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.4,19952,3292,103,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.8,38513,6536,64,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.8,38014,6876,64,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.8,26111,6590,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.8,23795,4000,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.8,23778,3214,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.8,26267,7884,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.8,23146,4130,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.8,23277,3202,103,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.16,81093,12800,64,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.16,80626,14312,64,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.16,42735,7460,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.16,34245,10394,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.16,31083,8910,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.16,42148,6446,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.16,33680,9780,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.16,31188,8282,103,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.32,172665,27770,64,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.32,176167,33334,64,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBL.32,79679,14122,104,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBB.32,52871,13186,104,0,66060288
All.Foldr (+) 0 (powers of two).HashMapBU.32,47108,8002,103,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUL.32,79579,14490,104,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUB.32,53015,13794,104,0,66060288
All.Foldr (+) 0 (powers of two).HashMapUU.32,46614,8582,103,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.64,420303,115118,576,0,66060288
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.64,439933,108318,576,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.64,359889,64796,2150,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.64,347395,64590,2150,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.64,341066,58036,2150,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.64,373643,91702,2150,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.64,334872,134172,2150,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.64,344376,76648,2150,1,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.128,649606,108384,576,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.128,652374,102716,576,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.128,486666,112928,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.128,420385,156048,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.128,396818,128872,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.128,466955,128070,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.128,412733,125972,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.128,404209,207856,2151,1,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.256,1279179,263478,577,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.256,1275234,218508,577,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.256,664631,103988,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.256,542170,109824,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.256,540263,115518,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.256,651934,124608,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.256,551519,111670,2151,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.256,543948,104244,2151,1,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.512,2497988,423656,580,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.512,2514309,493070,580,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.512,1213708,278600,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.512,931884,248492,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.512,793379,241280,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.512,1229960,213322,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.512,929156,256914,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.512,779949,293538,2152,1,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Lazy.1024,5175018,883016,585,0,67108864
All.Foldr (+) 0 (powers of two).Data_HashMap_Strict.1024,4956207,919046,585,0,67108864
All.Foldr (+) 0 (powers of two).HashMapBL.1024,2372134,459824,2155,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBB.1024,1569519,423220,2155,1,67108864
All.Foldr (+) 0 (powers of two).HashMapBU.1024,1338026,257138,2152,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUL.1024,2401898,441822,2155,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUB.1024,1563403,441002,2155,1,67108864
All.Foldr (+) 0 (powers of two).HashMapUU.1024,1299259,253004,2152,1,67108864
All.foldl' (+) 0 (small).Data_HashMap_Lazy.0,7704,2040,47,0,67108864
All.foldl' (+) 0 (small).Data_HashMap_Strict.0,7756,3718,47,0,67108864
All.foldl' (+) 0 (small).HashMapBL.0,7016,1602,31,0,67108864
All.foldl' (+) 0 (small).HashMapBB.0,6694,1966,31,0,67108864
All.foldl' (+) 0 (small).HashMapBU.0,7194,2418,31,0,68157440
All.foldl' (+) 0 (small).HashMapUL.0,7220,2904,31,0,68157440
All.foldl' (+) 0 (small).HashMapUB.0,6651,2082,31,0,68157440
All.foldl' (+) 0 (small).HashMapUU.0,6864,1936,31,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.1,8071,1792,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.1,7567,2310,47,0,68157440
All.foldl' (+) 0 (small).HashMapBL.1,7867,2392,31,0,68157440
All.foldl' (+) 0 (small).HashMapBB.1,7164,1960,31,0,68157440
All.foldl' (+) 0 (small).HashMapBU.1,7077,2166,31,0,68157440
All.foldl' (+) 0 (small).HashMapUL.1,7533,2014,31,0,68157440
All.foldl' (+) 0 (small).HashMapUB.1,7061,1686,31,0,68157440
All.foldl' (+) 0 (small).HashMapUU.1,6935,2116,31,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.2,15291,3516,63,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.2,14895,4298,63,0,68157440
All.foldl' (+) 0 (small).HashMapBL.2,11003,1852,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.2,11111,2914,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.2,10315,2766,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.2,11117,2350,47,0,68157440
All.foldl' (+) 0 (small).HashMapUB.2,10265,2384,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.2,10677,2044,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.3,17260,3558,63,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.3,17293,4350,63,0,68157440
All.foldl' (+) 0 (small).HashMapBL.3,12072,4126,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.3,10920,2326,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.3,11081,1826,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.3,11790,1656,47,0,68157440
All.foldl' (+) 0 (small).HashMapUB.3,10803,2256,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.3,11062,2072,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.4,20525,5468,63,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.4,20183,3220,63,0,68157440
All.foldl' (+) 0 (small).HashMapBL.4,12885,5020,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.4,12141,3470,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.4,11801,1908,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.4,12921,3670,47,0,68157440
All.foldl' (+) 0 (small).HashMapUB.4,11896,1636,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.4,12289,5228,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.5,22181,4284,63,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.5,22677,3454,63,0,68157440
All.foldl' (+) 0 (small).HashMapBL.5,14399,3500,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.5,12296,4186,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.5,12327,4642,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.5,14552,3246,47,0,68157440
All.foldl' (+) 0 (small).HashMapUB.5,12494,3646,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.5,12486,4240,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.6,24676,6818,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.6,24680,7788,64,0,68157440
All.foldl' (+) 0 (small).HashMapBL.6,15952,3480,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.6,13340,3350,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.6,13356,3536,48,0,68157440
All.foldl' (+) 0 (small).HashMapUL.6,15981,3834,47,0,68157440
All.foldl' (+) 0 (small).HashMapUB.6,13060,4088,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.6,13150,3554,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.7,26896,6684,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.7,27212,7354,64,0,68157440
All.foldl' (+) 0 (small).HashMapBL.7,17709,3768,47,0,68157440
All.foldl' (+) 0 (small).HashMapBB.7,14066,4938,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.7,13847,4434,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.7,17740,3494,47,0,68157440
All.foldl' (+) 0 (small).HashMapUB.7,13854,3620,47,0,68157440
All.foldl' (+) 0 (small).HashMapUU.7,13557,3616,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.8,29349,8900,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.8,29626,7468,64,0,68157440
All.foldl' (+) 0 (small).HashMapBL.8,19300,3744,48,0,68157440
All.foldl' (+) 0 (small).HashMapBB.8,14396,3458,47,0,68157440
All.foldl' (+) 0 (small).HashMapBU.8,14351,4050,47,0,68157440
All.foldl' (+) 0 (small).HashMapUL.8,19601,3352,47,0,68157440
All.foldl' (+) 0 (small).HashMapUB.8,14794,3580,48,0,68157440
All.foldl' (+) 0 (small).HashMapUU.8,14339,3462,47,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Lazy.9,32427,7402,64,0,68157440
All.foldl' (+) 0 (small).Data_HashMap_Strict.9,32219,7698,64,0,68157440
All.foldl' (+) 0 (small).HashMapBL.9,21194,4110,47,0,69206016
All.foldl' (+) 0 (small).HashMapBB.9,15395,3440,47,0,69206016
All.foldl' (+) 0 (small).HashMapBU.9,14690,4556,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.9,21108,3270,47,0,69206016
All.foldl' (+) 0 (small).HashMapUB.9,15390,4300,47,0,69206016
All.foldl' (+) 0 (small).HashMapUU.9,15011,4442,47,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.10,35366,6480,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.10,35056,9118,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.10,23715,3994,47,0,69206016
All.foldl' (+) 0 (small).HashMapBB.10,15811,3250,47,0,69206016
All.foldl' (+) 0 (small).HashMapBU.10,15534,4186,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.10,23159,3358,47,0,69206016
All.foldl' (+) 0 (small).HashMapUB.10,16177,4458,47,0,69206016
All.foldl' (+) 0 (small).HashMapUU.10,15366,4732,47,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.11,37181,10128,64,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Strict.11,37293,7540,64,0,69206016
All.foldl' (+) 0 (small).HashMapBL.11,25260,7070,48,0,69206016
All.foldl' (+) 0 (small).HashMapBB.11,16276,3682,47,0,69206016
All.foldl' (+) 0 (small).HashMapBU.11,16207,3206,47,0,69206016
All.foldl' (+) 0 (small).HashMapUL.11,25128,6482,48,0,69206016
All.foldl' (+) 0 (small).HashMapUB.11,16550,3626,47,0,69206016
All.foldl' (+) 0 (small).HashMapUU.11,16112,4314,47,0,69206016
All.foldl' (+) 0 (small).Data_HashMap_Lazy.12,39556,7522,64,0,69206016
